2018-02-07,22:31:03,262310,-5.0,-7.0,1007.7,1010.1,4.3,19.9,0.22,4.5,111000,82.0,28
2018-02-07,22:31:03,261350,-3.6,-4.2,1010.0,1012.6,17.1,15.9,0.26,7.9,111000,51.0,199
2018-02-07,22:31:03,260580,-3.3,-5.5,1006.4,1009.4,10.6,5.9,0.17,11.5,111000,51.8,351
2018-02-07,22:31:03,262420,-5.2,-7.2,1009.0,1011.1,32.7,0.9,0.13,4.1,111000,67.0,195
2018-02-07,22:31:03,262150,-4.8,-7.2,1021.7,1014.0,7.5,29.6,0.04,5.3,111000,53.2,318
2018-02-07,22:31:04,260580,-3.3,-5.5,1006.4,1009.4,10.6,5.9,0.17,11.5,111000,51.8,351
2018-02-07,22:31:04,262310,-5.0,-7.0,1007.7,1010.1,4.3,19.9,0.22,4.5,111000,82.0,28
2018-02-07,22:31:04,262420,-5.2,-7.2,1009.0,1011.1,32.7,0.9,0.13,4.1,111000,67.0,195
2018-02-07,22:31:04,261350,-3.6,-4.2,1010.0,1012.6,17.1,15.9,0.26,7.9,111000,51.0,199
2018-02-07,22:31:04,262150,-4.8,-7.2,1021.7,1014.0,7.5,29.6,0.04,5.3,111000,53.2,318
2018-02-07,22:31:05,262310,-7.5,-10.5,1511.55,1515.1499,6.4500003,29.849998,0.32999998,6.75,111000,123.0,42
2018-02-07,22:31:05,261350,-5.3999996,-6.2999997,1515.0,1518.8999,25.650002,23.849998,0.39,11.85,111000,76.5,299
2018-02-07,22:31:05,262420,-7.7999997,-10.799999,1513.5,1516.6499,49.050003,1.3499999,0.195,6.1499996,111000,100.5,293
2018-02-07,22:31:05,262150,-7.2000003,-10.799999,1532.55,1521.0,11.25,44.4,0.06,7.9500003,111000,79.8,477
2018-02-07,22:31:05,260580,-4.95,-8.25,1509.6001,1514.1001,15.900001,8.85,0.255,17.25,111000,77.7,527
2018-02-07,22:31:06,262420,-10.4,-14.4,2018.0,2022.2,65.4,1.8,0.26,8.2,111000,134.0,391
2018-02-07,22:31:06,261350,-7.2,-8.4,2020.0,2025.2,34.2,31.8,0.52,15.8,111000,102.0,399
2018-02-07,22:31:06,260580,-6.6,-11.0,2012.8,2018.8,21.2,11.8,0.34,23.0,111000,103.6,703
2018-02-07,22:31:06,262150,-9.6,-14.4,2043.4,2028.0,15.0,59.2,0.08,10.6,111000,106.4,636
2018-02-07,22:31:06,262310,-10.0,-14.0,2015.4,2020.2,8.6,39.8,0.44,9.0,111000,164.0,56
2018-02-07,22:31:07,262420,-13.0,-18.0,2522.5,2527.75,81.75,2.25,0.325,10.25,111000,167.5,489
2018-02-07,22:31:07,262150,-12.0,-18.0,2554.25,2535.0,18.75,74.0,0.099999994,13.25,111000,133.0,795
2018-02-07,22:31:07,261350,-9.0,-10.5,2525.0,2531.5,42.75,39.75,0.65,19.75,111000,127.5,499
2018-02-07,22:31:07,262310,-12.5,-17.5,2519.25,2525.25,10.75,49.75,0.55,11.25,111000,205.0,70
2018-02-07,22:31:07,260580,-8.25,-13.75,2516.0,2523.5,26.5,14.75,0.425,28.75,111000,129.5,879
2018-02-07,22:31:08,262310,-15.0,-21.0,3023.1,3030.3,12.9,59.7,0.66,13.5,111000,246.0,84
2018-02-07,22:31:08,262150,-14.4,-21.6,3065.1,3042.0,22.5,88.8,0.11999999,15.9,111000,159.6,954
2018-02-07,22:31:08,261350,-10.8,-12.6,3030.0,3037.8,51.3,47.7,0.78,23.7,111000,153.0,599
2018-02-07,22:31:08,262420,-15.6,-21.6,3027.0,3033.3,98.1,2.7,0.39,12.3,111000,201.0,587
2018-02-07,22:31:08,260580,-9.9,-16.5,3019.2,3028.2,31.8,17.7,0.51,34.5,111000,155.4,1055
2018-02-07,22:31:09,261350,-12.6,-14.7,3535.0,3544.1,59.85,55.65,0.90999997,27.650002,111000,178.5,699
2018-02-07,22:31:09,262420,-18.2,-25.2,3531.5,3538.85,114.45,3.15,0.45499998,14.35,111000,234.5,685
2018-02-07,22:31:09,262150,-16.8,-25.2,3575.9502,3549.0,26.25,103.600006,0.13999999,18.55,111000,186.20001,1113
2018-02-07,22:31:09,260580,-11.549999,-19.25,3522.4,3532.9,37.1,20.650002,0.59499997,40.25,111000,181.29999,1231
2018-02-07,22:31:09,262310,-17.5,-24.5,3526.9502,3535.35,15.05,69.65,0.77000004,15.75,111000,287.0,98
2018-02-07,22:31:10,262150,-19.199999,-28.800001,4086.8003,4056.0,30.0,118.40001,0.15999998,21.199999,111000,212.80002,1272
2018-02-07,22:31:10,262310,-20.0,-28.0,4030.8003,4040.4001,17.2,79.6,0.88000005,18.0,111000,328.0,112
2018-02-07,22:31:10,261350,-14.400001,-16.8,4040.0,4050.4001,68.4,63.600002,1.04,31.600002,111000,204.0,799
2018-02-07,22:31:10,262420,-20.800001,-28.800001,4036.0,4044.4001,130.8,3.6000001,0.52,16.4,111000,268.0,783
2018-02-07,22:31:10,260580,-13.199999,-22.0,4025.5999,4037.5999,42.399998,23.600002,0.67999995,46.0,111000,207.19998,1407
2018-02-07,22:31:11,262420,-23.400002,-32.4,4540.5,4549.95,147.15001,4.05,0.585,18.449999,111000,301.5,881
2018-02-07,22:31:11,260580,-14.849998,-24.75,4528.8,4542.3,47.699997,26.550003,0.765,51.75,111000,233.09998,1583
2018-02-07,22:31:11,261350,-16.2,-18.9,4545.0,4556.7,76.950005,71.55,1.17,35.550003,111000,229.5,899
2018-02-07,22:31:11,262150,-21.599998,-32.4,4597.6504,4563.0,33.75,133.20001,0.17999998,23.849998,111000,239.40002,1431
2018-02-07,22:31:11,262310,-22.5,-31.5,4534.6504,4545.45,19.35,89.549995,0.99000007,20.25,111000,369.0,126
2018-02-07,22:31:12,260580,-16.499998,-27.5,5032.0,5047.0,52.999996,29.500004,0.84999996,57.5,111000,258.99997,1759
2018-02-07,22:31:12,262420,-26.000002,-36.0,5045.0,5055.5,163.50002,4.5,0.65,20.499998,111000,335.0,979
2018-02-07,22:31:12,261350,-18.0,-21.0,5050.0,5063.0,85.50001,79.5,1.3,39.500004,111000,255.0,999
2018-02-07,22:31:12,262310,-25.0,-35.0,5038.5005,5050.5,21.5,99.49999,1.1,22.5,111000,410.0,140
2018-02-07,22:31:12,262150,-23.999998,-36.0,5108.5005,5070.0,37.5,148.00002,0.19999997,26.499998,111000,266.00003,1590
2018-02-07,22:31:13,262310,-27.5,-38.5,5542.3506,5555.55,23.65,109.45,1.21,24.75,111000,451.0,154
2018-02-07,22:31:13,262420,-28.600002,-39.6,5549.5,5561.05,179.85,4.95,0.715,22.55,111000,368.5,1077
2018-02-07,22:31:13,260580,-18.149998,-30.25,5535.2,5551.7,58.299995,32.450005,0.93499994,63.25,111000,284.89996,1935
2018-02-07,22:31:13,262150,-26.399998,-39.6,5619.3506,5577.0,41.25,162.80002,0.21999997,29.149998,111000,292.60004,1749
2018-02-07,22:31:13,261350,-19.8,-23.1,5555.0,5569.3,94.05,87.45,1.43,43.450005,111000,280.5,1099
2018-02-07,22:31:14,260580,-19.799997,-33.0,6038.4004,6056.4004,63.599995,35.400005,1.02,69.0,111000,310.79996,2111
2018-02-07,22:31:14,262150,-28.799997,-43.199997,6130.2007,6084.0,45.0,177.60002,0.23999996,31.799997,111000,319.20004,1908
2018-02-07,22:31:14,262310,-30.0,-42.0,6046.2007,6060.5996,25.8,119.399994,1.32,27.0,111000,492.0,168
2018-02-07,22:31:14,261350,-21.599998,-25.2,6060.0,6075.5996,102.600006,95.399994,1.56,47.400005,111000,306.0,1199
2018-02-07,22:31:14,262420,-31.200003,-43.199997,6054.0,6066.5996,196.20001,5.3999996,0.78,24.599998,111000,402.0,1175
2018-02-07,22:31:15,260580,-21.449997,-35.75,6541.6006,6561.1006,68.899994,38.350006,1.105,74.75,111000,336.69995,2287
2018-02-07,22:31:15,262420,-33.800003,-46.799995,6558.5,6572.1494,212.55002,5.8499994,0.84499997,26.649998,111000,435.5,1273
2018-02-07,22:31:15,261350,-23.399998,-27.300001,6565.0,6581.8994,111.15001,103.34999,1.6899999,51.350006,111000,331.5,1299
2018-02-07,22:31:15,262150,-31.199997,-46.799995,6641.051,6591.0,48.75,192.40002,0.25999996,34.449997,111000,345.80005,2067
2018-02-07,22:31:15,262310,-32.5,-45.5,6550.051,6565.6494,27.949999,129.34999,1.4300001,29.25,111000,533.0,182
2018-02-07,22:31:16,262420,-36.4,-50.399994,7063.0,7077.699,228.90002,6.299999,0.90999997,28.699997,111000,469.0,1371
2018-02-07,22:31:16,262150,-33.6,-50.399994,7151.901,7098.0,52.5,207.20003,0.27999997,37.1,111000,372.40005,2226
2018-02-07,22:31:16,260580,-23.099997,-38.5,7044.801,7065.801,74.2,41.300007,1.19,80.5,111000,362.59995,2463
2018-02-07,22:31:16,261350,-25.199997,-29.400002,7070.0,7088.199,119.70001,111.29999,1.8199999,55.300007,111000,357.0,1399
2018-02-07,22:31:16,262310,-35.0,-49.0,7053.901,7070.699,30.099998,139.29999,1.5400001,31.5,111000,574.0,196
2018-02-07,22:31:17,262150,-36.0,-53.999992,7662.751,7605.0,56.25,222.00003,0.29999998,39.75,111000,399.00006,2385
2018-02-07,22:31:17,262420,-39.0,-53.999992,7567.5,7583.249,245.25003,6.749999,0.97499996,30.749996,111000,502.5,1469
2018-02-07,22:31:17,262310,-37.5,-52.5,7557.751,7575.749,32.25,149.24998,1.6500001,33.75,111000,615.0,210
2018-02-07,22:31:17,261350,-26.999996,-31.500002,7575.0,7594.499,128.25002,119.249985,1.9499999,59.250008,111000,382.5,1499
2018-02-07,22:31:17,260580,-24.749996,-41.25,7548.001,7570.501,79.5,44.250008,1.2750001,86.25,111000,388.49994,2639
2018-02-07,22:31:18,262310,-40.0,-56.0,8061.601,8080.799,34.4,159.19998,1.7600001,36.0,111000,656.0,224
2018-02-07,22:31:18,261350,-28.799995,-33.600002,8080.0,8100.799,136.80002,127.19998,2.08,63.20001,111000,408.0,1599
2018-02-07,22:31:18,260580,-26.399996,-44.0,8051.201,8075.201,84.8,47.20001,1.3600001,92.0,111000,414.39993,2815
2018-02-07,22:31:18,262420,-41.6,-57.59999,8072.0,8088.799,261.60004,7.199999,1.04,32.799995,111000,536.0,1567
2018-02-07,22:31:18,262150,-38.4,-57.59999,8173.601,8112.0,60.0,236.80003,0.32,42.4,111000,425.60007,2544
2018-02-07,22:31:19,262310,-42.5,-59.5,8565.451,8585.849,36.550003,169.14998,1.8700001,38.25,111000,697.0,238
2018-02-07,22:31:19,262420,-44.199997,-61.19999,8576.5,8594.349,277.95004,7.6499987,1.105,34.849995,111000,569.5,1665
2018-02-07,22:31:19,260580,-28.049995,-46.75,8554.401,8579.901,90.100006,50.15001,1.4450002,97.75,111000,440.29993,2991
2018-02-07,22:31:19,261350,-30.599995,-35.7,8585.0,8607.099,145.35002,135.14998,2.21,67.15001,111000,433.5,1699
2018-02-07,22:31:19,262150,-40.800003,-61.19999,8684.451,8619.0,63.75,251.60004,0.34,45.050003,111000,452.20007,2703
2018-02-07,22:31:20,262150,-43.200005,-64.79999,9195.301,9126.0,67.5,266.40002,0.36,47.700005,111000,478.80008,2862
2018-02-07,22:31:20,262420,-46.799995,-64.79999,9081.0,9099.898,294.30005,8.099998,1.1700001,36.899994,111000,603.0,1763
2018-02-07,22:31:20,261350,-32.399994,-37.8,9090.0,9113.398,153.90002,143.09998,2.3400002,71.100006,111000,459.0,1799
2018-02-07,22:31:20,262310,-45.0,-63.0,9069.301,9090.898,38.700005,179.09998,1.9800001,40.5,111000,738.0,252
2018-02-07,22:31:20,260580,-29.699995,-49.5,9057.602,9084.602,95.40001,53.10001,1.5300002,103.5,111000,466.19992,3167
2018-02-07,22:31:21,262310,-47.5,-66.5,9573.15,9595.948,40.850006,189.04997,2.0900002,42.75,111000,779.0,266
2018-02-07,22:31:21,261350,-34.199993,-39.899998,9595.0,9619.698,162.45003,151.04997,2.47,75.05,111000,484.5,1899
2018-02-07,22:31:21,262420,-49.399994,-68.39999,9585.5,9605.448,310.65005,8.549998,1.235,38.949993,111000,636.5,1861
2018-02-07,22:31:21,262150,-45.600006,-68.39999,9706.15,9633.0,71.25,281.2,0.38000003,50.350006,111000,505.4001,3021
2018-02-07,22:31:21,260580,-31.349995,-52.25,9560.802,9589.302,100.70001,56.05001,1.6150002,109.25,111000,492.0999,3343
2018-02-07,22:31:22,262310,-50.0,-70.0,10077.0,10100.998,43.000008,198.99997,2.2,45.0,111000,820.0,280
