2018-02-07,22:31:02,265240,-3.4,-5.6,1011.7,1011.5,6.9,17.8,0.35,5.6,111000,54.3,343
2018-02-07,22:31:02,265180,-3.3,-5.4,1007.7,1016.6,22.5,7.1,0.12,11.8,111000,54.4,139
2018-02-07,22:31:03,266290,-2.0,-3.7,1008.6,1012.0,13.9,32.4,0.18,4.1,111000,82.7,280
2018-02-07,22:31:03,266210,-9.4,-13.1,0.0,997.4,12.8,4.2,0.05,5.7,111000,56.4,304
2018-02-07,22:31:03,265240,-3.4,-5.6,1011.7,1011.5,6.9,17.8,0.35,5.6,111000,54.3,343
2018-02-07,22:31:03,266295,-0.5,-2.7,980.6,1006.8,8.5,2.2,0.0,0.0,100000,49.2,72
2018-02-07,22:31:03,265021,0.0,-0.9,1004.7,850.9,18.8,15.8,0.0,0.0,000000,93.4,100
2018-02-07,22:31:03,265020,-1.6,-3.2,1010.4,995.6,1.3,9.4,0.19,0.0,110000,82.2,220
2018-02-07,22:31:03,265180,-3.3,-5.4,1007.7,1016.6,22.5,7.1,0.12,11.8,111000,54.4,139
2018-02-07,22:31:03,265310,-4.4,-6.3,1014.4,1014.1,8.1,5.2,0.24,8.5,111000,88.7,359
2018-02-07,22:31:03,266330,-6.2,-8.6,1010.5,1021.0,5.7,8.8,0.09,10.4,111000,55.3,144
2018-02-07,22:31:03,267300,-4.7,-6.6,1012.3,1017.9,5.7,25.5,0.38,8.9,111000,56.7,238
2018-02-07,22:31:03,265090,-2.4,-5.5,1015.8,1011.7,7.3,17.2,0.61,3.8,111000,78.2,147
2018-02-07,22:31:04,265180,-4.95,-8.1,1511.55,1524.8999,33.75,10.65,0.17999999,17.7,111000,81.600006,209
2018-02-07,22:31:04,265240,-5.1000004,-8.4,1517.55,1517.25,10.35,26.699999,0.525,8.4,111000,81.45,515
2018-02-07,22:31:04,265021,0.0,-0.9,1004.7,850.9,18.8,15.8,0.0,0.0,000000,93.4,100
2018-02-07,22:31:04,265020,-1.6,-3.2,1010.4,995.6,1.3,9.4,0.19,0.0,110000,82.2,220
