2018-02-07,22:31:02,116520,-0.6,-4.4,989.7,1018.6,9.5,6.5,0.1,1.0,111000,53.3,353
2018-02-07,22:31:02,114232,-0.9,-5.5,996.4,1024.0,3.9,11.6,0.0,0.0,100000,85.1,318
2018-02-07,22:31:02,114480,-1.1,-3.6,997.7,1016.4,3.2,23.8,0.12,2.1,111000,53.1,257
2018-02-07,22:31:02,116480,-1.5,-3.9,1003.9,1016.8,4.0,2.6,0.16,1.3,111000,83.2,340
2018-02-07,22:31:02,117660,-2.8,-4.3,940.0,955.9,15.1,0.8,0.11,17.2,111000,56.3,336
2018-02-07,22:31:02,116240,-0.3,-4.3,988.1,1017.9,12.9,7.4,0.09,0.6,111000,69.2,181
2018-02-07,22:31:02,114234,-1.4,-5.4,1024.9,997.7,15.5,8.2,0.0,0.0,100000,15.9,74
2018-02-07,22:31:02,114140,-1.8,-3.8,946.7,960.0,13.8,3.2,0.11,7.1,111000,52.6,102
2018-02-07,22:31:03,116980,-1.0,-4.4,979.0,1022.3,17.3,32.5,0.07,2.6,111000,59.3,354
2018-02-07,22:31:03,116280,-2.1,-4.8,952.6,1018.1,20.3,8.9,0.13,7.8,111000,98.2,110
2018-02-07,22:31:03,114480,-1.1,-3.6,997.7,1016.4,3.2,23.8,0.12,2.1,111000,53.1,257
2018-02-07,22:31:03,117820,-2.2,-5.1,1001.4,1019.4,1.2,32.8,0.13,3.5,111000,82.4,86
2018-02-07,22:31:03,114870,-1.7,-3.9,957.4,1021.6,17.9,18.4,0.11,4.7,111000,58.9,101
2018-02-07,22:31:03,114060,-0.6,-2.6,981.1,1016.5,0.7,10.8,0.16,2.2,111000,89.2,220
2018-02-07,22:31:03,116790,-2.3,-4.5,989.8,1017.2,7.1,5.1,0.2,5.0,111000,62.2,1
2018-02-07,22:31:03,114230,-2.0,-4.1,929.1,926.5,11.2,17.8,0.16,13.6,111000,54.9,255
2018-02-07,22:31:03,117660,-2.8,-4.3,940.0,955.9,15.1,0.8,0.11,17.2,111000,56.3,336
2018-02-07,22:31:03,115090,-1.1,-4.8,997.3,1017.2,22.0,3.3,0.07,0.3,111000,50.3,271
2018-02-07,22:31:03,114232,-0.9,-5.5,996.4,1024.0,3.9,11.6,0.0,0.0,100000,85.1,318
2018-02-07,22:31:03,114234,-1.4,-5.4,1024.9,997.7,15.5,8.2,0.0,0.0,100000,15.9,74
2018-02-07,22:31:03,114570,-1.8,-3.4,933.0,943.9,15.2,7.7,0.38,33.9,111000,50.8,212
2018-02-07,22:31:03,117870,-5.0,-6.3,915.1,918.9,12.2,39.9,0.4,68.2,111000,86.0,293
2018-02-07,22:31:03,115400,0.7,-6.4,956.9,1019.1,17.8,17.9,0.0,0.0,000000,20.1,293
