2018-02-07,22:31:02,132570,-11.6,-13.1,992.1,1002.7,0.2,1.5,0.0,18.9,101000,65.4,14
2018-02-07,22:31:03,146480,1.8,-7.2,1007.9,1021.1,20.4,16.6,0.12,0.4,011000,93.7,142
2018-02-07,22:31:03,145420,-0.4,-4.4,1004.2,1023.9,18.3,8.1,0.1,4.3,111000,85.4,252
2018-02-07,22:31:03,132280,-0.5,-5.5,1012.7,1018.0,1.9,0.2,0.18,4.8,111000,51.1,326
2018-02-07,22:31:03,132570,-11.6,-13.1,992.1,1002.7,0.2,1.5,0.0,18.9,101000,65.4,14
2018-02-07,22:31:03,133480,2.3,-5.1,1003.9,1002.6,12.8,28.5,0.25,0.0,010000,55.8,60
2018-02-07,22:31:03,146540,-2.5,-10.4,941.2,999.1,24.2,0.8,0.0,0.9,101000,95.0,5
2018-02-07,22:31:03,146520,-2.7,-9.3,789.1,792.0,22.8,94.2,0.12,119.2,111000,57.7,217
2018-02-07,22:31:04,133480,2.3,-5.1,1003.9,1002.6,12.8,28.5,0.25,0.0,010000,55.8,60
2018-02-07,22:31:04,146540,-2.5,-10.4,941.2,999.1,24.2,0.8,0.0,0.9,101000,95.0,5
2018-02-07,22:31:04,132570,-17.400002,-19.650002,1488.1499,1504.05,0.3,2.25,0.0,28.349998,101000,98.100006,21
2018-02-07,22:31:04,146480,1.8,-7.2,1007.9,1021.1,20.4,16.6,0.12,0.4,011000,93.7,142
2018-02-07,22:31:04,145420,-0.4,-4.4,1004.2,1023.9,18.3,8.1,0.1,4.3,111000,85.4,252
2018-02-07,22:31:04,146520,-2.7,-9.3,789.1,792.0,22.8,94.2,0.12,119.2,111000,57.7,217
2018-02-07,22:31:04,132280,-0.5,-5.5,1012.7,1018.0,1.9,0.2,0.18,4.8,111000,51.1,326
2018-02-07,22:31:05,132280,-0.75,-8.25,1519.05,1527.0,2.85,0.3,0.27,7.2000003,111000,76.649994,489
2018-02-07,22:31:05,146480,2.6999998,-10.799999,1511.8501,1531.6499,30.599998,24.900002,0.17999999,0.6,011000,140.54999,213
2018-02-07,22:31:05,133480,3.4499998,-7.6499996,1505.8501,1503.8999,19.2,42.75,0.375,0.0,010000,83.7,90
2018-02-07,22:31:05,146540,-3.75,-15.599999,1411.8,1498.6499,36.300003,1.2,0.0,1.3499999,101000,142.5,8
2018-02-07,22:31:05,146520,-4.05,-13.950001,1183.6499,1188.0,34.199997,141.29999,0.17999999,178.79999,111000,86.55,326
2018-02-07,22:31:05,132570,-23.2,-26.2,1984.2,2005.4,0.4,3.0,0.0,37.8,101000,130.8,28
2018-02-07,22:31:05,145420,-0.6,-6.6000004,1506.3,1535.8501,27.449999,12.150001,0.15,6.4500003,111000,128.1,378
2018-02-07,22:31:06,145420,-0.8,-8.8,2008.4,2047.8,36.6,16.2,0.2,8.6,111000,170.8,504
2018-02-07,22:31:06,146540,-5.0,-20.8,1882.4,1998.2,48.4,1.6,0.0,1.8,101000,190.0,11
2018-02-07,22:31:06,133480,4.6,-10.2,2007.8,2005.2,25.6,57.0,0.5,0.0,010000,111.6,120
2018-02-07,22:31:06,146480,3.6,-14.4,2015.8,2042.2,40.8,33.2,0.24,0.8,011000,187.4,284
2018-02-07,22:31:06,132570,-29.0,-32.75,2480.25,2506.75,0.5,3.75,0.0,47.25,101000,163.5,35
2018-02-07,22:31:06,146520,-5.4,-18.6,1578.2,1584.0,45.6,188.4,0.24,238.4,111000,115.4,435
2018-02-07,22:31:06,132280,-1.0,-11.0,2025.4,2036.0,3.8,0.4,0.36,9.6,111000,102.2,652
2018-02-07,22:31:07,146480,4.5,-18.0,2519.75,2552.75,51.0,41.5,0.29999998,1.0,011000,234.25,355
2018-02-07,22:31:07,145420,-1.0,-11.0,2510.5,2559.75,45.75,20.25,0.25,10.75,111000,213.5,630
2018-02-07,22:31:07,132570,-34.8,-39.3,2976.3,3008.1,0.6,4.5,0.0,56.7,101000,196.2,42
2018-02-07,22:31:07,146540,-6.25,-26.0,2353.0,2497.75,60.5,2.0,0.0,2.25,101000,237.5,14
2018-02-07,22:31:07,133480,5.75,-12.75,2509.75,2506.5,32.0,71.25,0.625,0.0,010000,139.5,150
2018-02-07,22:31:07,146520,-6.75,-23.25,1972.75,1980.0,57.0,235.5,0.29999998,298.0,111000,144.25,544
2018-02-07,22:31:07,132280,-1.25,-13.75,2531.75,2545.0,4.75,0.5,0.45000002,12.0,111000,127.75,815
2018-02-07,22:31:08,146480,5.4,-21.6,3023.7,3063.3,61.2,49.8,0.35999998,1.2,011000,281.1,426
2018-02-07,22:31:08,133480,6.9,-15.3,3011.7,3007.8,38.4,85.5,0.75,0.0,010000,167.4,180
2018-02-07,22:31:08,146520,-8.1,-27.9,2367.3,2376.0,68.4,282.6,0.35999998,357.6,111000,173.1,653
2018-02-07,22:31:08,132570,-40.6,-45.85,3472.35,3509.4502,0.70000005,5.25,0.0,66.15,101000,228.9,49
2018-02-07,22:31:08,146540,-7.5,-31.2,2823.6,2997.3,72.6,2.4,0.0,2.7,101000,285.0,17
2018-02-07,22:31:08,145420,-1.2,-13.2,3012.6,3071.7,54.9,24.3,0.3,12.9,111000,256.2,756
2018-02-07,22:31:08,132280,-1.5,-16.5,3038.1,3054.0,5.7,0.6,0.54,14.4,111000,153.3,978
2018-02-07,22:31:09,132570,-46.399998,-52.399998,3968.4001,4010.8003,0.8000001,6.0,0.0,75.6,101000,261.6,56
2018-02-07,22:31:09,133480,8.05,-17.85,3513.65,3509.1,44.800003,99.75,0.875,0.0,010000,195.29999,210
2018-02-07,22:31:09,146480,6.3,-25.2,3527.65,3573.85,71.4,58.1,0.42,1.4000001,011000,327.95,497
2018-02-07,22:31:09,146540,-8.75,-36.4,3294.2002,3496.85,84.7,2.8000002,0.0,3.15,101000,332.5,20
2018-02-07,22:31:09,145420,-1.4000001,-15.4,3514.7002,3583.65,64.05,28.35,0.35000002,15.05,111000,298.90002,882
2018-02-07,22:31:09,146520,-9.450001,-32.55,2761.85,2772.0,79.8,329.7,0.42,417.2,111000,201.95001,762
2018-02-07,22:31:09,132280,-1.75,-19.25,3544.4502,3563.0,6.6499996,0.70000005,0.63,16.8,111000,178.85,1141
2018-02-07,22:31:10,132280,-2.0,-22.0,4050.8003,4072.0,7.5999994,0.8000001,0.72,19.199999,111000,204.40001,1304
2018-02-07,22:31:10,133480,9.2,-20.4,4015.5999,4010.4001,51.200005,114.0,1.0,0.0,010000,223.19998,240
2018-02-07,22:31:10,145420,-1.6000001,-17.6,4016.8003,4095.5999,73.200005,32.4,0.40000004,17.2,111000,341.60004,1008
2018-02-07,22:31:10,146480,7.2000003,-28.800001,4031.5999,4084.4001,81.6,66.4,0.48,1.6000001,011000,374.80002,568
2018-02-07,22:31:10,146540,-10.0,-41.600002,3764.8003,3996.4001,96.799995,3.2000003,0.0,3.6000001,101000,380.0,23
2018-02-07,22:31:10,146520,-10.800001,-37.2,3156.4001,3168.0,91.200005,376.80002,0.48,476.80002,111000,230.80002,871
2018-02-07,22:31:10,132570,-52.199997,-58.949997,4464.45,4512.1504,0.9000001,6.75,0.0,85.049995,101000,294.30002,63
2018-02-07,22:31:11,146480,8.1,-32.4,4535.55,4594.95,91.799995,74.700005,0.53999996,1.8000002,011000,421.65002,639
2018-02-07,22:31:11,146540,-11.25,-46.800003,4235.4004,4495.95,108.899994,3.6000004,0.0,4.05,101000,427.5,26
2018-02-07,22:31:11,133480,10.349999,-22.949999,4517.55,4511.7,57.600006,128.25,1.125,0.0,010000,251.09998,270
2018-02-07,22:31:11,146520,-12.150002,-41.850002,3550.9502,3564.0,102.600006,423.90002,0.53999996,536.4,111000,259.65002,980
2018-02-07,22:31:11,132570,-57.999996,-65.5,4960.5,5013.5005,1.0000001,7.5,0.0,94.49999,101000,327.00003,70
2018-02-07,22:31:11,132280,-2.25,-24.75,4557.1504,4581.0,8.549999,0.9000001,0.81000006,21.599998,111000,229.95001,1467
2018-02-07,22:31:11,145420,-1.8000002,-19.800001,4518.9004,4607.55,82.350006,36.45,0.45000005,19.35,111000,384.30005,1134
2018-02-07,22:31:12,145420,-2.0000002,-22.000002,5021.0005,5119.5,91.50001,40.5,0.50000006,21.5,111000,427.00006,1260
2018-02-07,22:31:12,133480,11.499999,-25.499998,5019.5,5013.0,64.00001,142.5,1.25,0.0,010000,278.99997,300
2018-02-07,22:31:12,146540,-12.5,-52.000004,4706.0005,4995.5,120.99999,4.0000005,0.0,4.5,101000,475.0,29
2018-02-07,22:31:12,146480,9.0,-36.0,5039.5,5105.5,101.99999,83.00001,0.59999996,2.0000002,011000,468.50003,710
2018-02-07,22:31:12,132280,-2.5,-27.5,5063.5005,5090.0,9.499999,1.0000001,0.9000001,23.999998,111000,255.50002,1630
2018-02-07,22:31:12,132570,-63.799995,-72.05,5456.55,5514.8506,1.1000001,8.25,0.0,103.95,101000,359.7,77
2018-02-07,22:31:12,146520,-13.500002,-46.500004,3945.5002,3960.0,114.00001,471.00003,0.59999996,596.0,111000,288.50003,1089
2018-02-07,22:31:13,132280,-2.75,-30.25,5569.8506,5599.0,10.449999,1.1000001,0.99000007,26.399998,111000,281.05002,1793
2018-02-07,22:31:13,145420,-2.2000003,-24.2,5523.1006,5631.45,100.65001,44.55,0.5500001,23.65,111000,469.70007,1386
2018-02-07,22:31:13,146480,9.9,-39.6,5543.45,5616.05,112.2,91.3,0.65999997,2.2000003,011000,515.35004,781
2018-02-07,22:31:13,146520,-14.850002,-51.15,4340.0503,4356.0,125.40001,518.10004,0.65999997,655.6,111000,317.35004,1198
2018-02-07,22:31:13,146540,-13.75,-57.200005,5176.6006,5495.05,133.09999,4.4000006,0.0,4.95,101000,522.5,32
2018-02-07,22:31:13,133480,12.65,-28.05,5521.45,5514.3,70.40001,156.75,1.375,0.0,010000,306.89996,330
2018-02-07,22:31:13,132570,-69.6,-78.600006,5952.5996,6016.2007,1.2000002,9.0,0.0,113.399994,101000,392.40002,84
2018-02-07,22:31:14,145420,-2.4000003,-26.400002,6025.2007,6143.4004,109.80001,48.6,0.6000001,25.8,111000,512.4001,1512
2018-02-07,22:31:14,146540,-15.0,-62.400005,5647.2007,5994.5996,145.2,4.8000007,0.0,5.3999996,101000,570.0,35
2018-02-07,22:31:14,132280,-3.0,-33.0,6076.2007,6108.0,11.399999,1.2000002,1.08,28.799997,111000,306.6,1956
2018-02-07,22:31:14,146480,10.799999,-43.199997,6047.4004,6126.5996,122.399994,99.600006,0.71999997,2.4000003,011000,562.2,852
2018-02-07,22:31:14,133480,13.799999,-30.599998,6023.4004,6015.5996,76.80001,171.0,1.5,0.0,010000,334.79996,360
2018-02-07,22:31:14,132570,-75.4,-85.15001,6448.6494,6517.551,1.3000002,9.75,0.0,122.84999,101000,425.10004,91
2018-02-07,22:31:14,146520,-16.200003,-55.800003,4734.6,4752.0,136.8,565.2,0.71999997,715.19995,111000,346.20004,1307
2018-02-07,22:31:15,133480,14.949999,-33.149998,6525.3506,6516.8994,83.20001,185.25,1.625,0.0,010000,362.69995,390
2018-02-07,22:31:15,146480,11.699999,-46.799995,6551.3506,6637.1494,132.59999,107.90001,0.78,2.6000004,011000,609.05,923
