2018-02-07,22:31:02,150150,-2.6,-8.6,959.9,949.8,13.6,7.6,0.16,9.9,111000,65.0,2
2018-02-07,22:31:02,153880,-3.6,-9.4,993.9,1013.2,3.2,38.3,0.03,73.2,111000,67.6,63
2018-02-07,22:31:02,150200,-2.9,-5.8,1008.8,1020.2,3.5,13.4,0.02,1.8,111000,78.4,32
2018-02-07,22:31:02,153500,-2.2,-6.9,1016.2,1018.5,19.8,3.8,0.03,0.2,111000,52.1,0
2018-02-07,22:31:02,151500,-2.1,-6.2,998.1,1018.7,12.0,25.6,0.01,2.8,111000,52.8,213
2018-02-07,22:31:02,154200,-3.2,-5.1,1010.7,1017.9,16.5,6.4,0.07,3.6,111000,51.1,17
2018-02-07,22:31:02,154990,-0.4,-3.7,1017.9,1017.6,13.3,3.2,0.1,0.1,111000,50.6,123
2018-02-07,22:31:02,154500,-1.2,-5.1,1002.2,1020.5,11.2,9.3,0.09,2.9,111000,60.5,138
2018-02-07,22:31:02,151450,-2.4,-5.5,992.8,1009.3,1.0,12.9,0.05,7.3,111000,55.4,4
2018-02-07,22:31:03,154990,-0.4,-3.7,1017.9,1017.6,13.3,3.2,0.1,0.1,111000,50.6,123
2018-02-07,22:31:03,154600,-0.9,-3.7,1024.2,1019.8,8.5,6.5,0.13,2.6,111000,80.0,20
2018-02-07,22:31:03,151200,-2.3,-4.4,982.5,1022.1,6.3,2.1,0.13,1.7,111000,51.9,323
2018-02-07,22:31:03,154200,-3.2,-5.1,1010.7,1017.9,16.5,6.4,0.07,3.6,111000,51.1,17
2018-02-07,22:31:03,152300,-1.8,-5.2,993.0,1022.7,10.6,2.4,0.07,2.3,111000,59.0,54
2018-02-07,22:31:03,151080,-6.7,-7.5,884.2,888.6,32.3,47.1,0.08,36.1,111000,81.9,228
2018-02-07,22:31:03,152800,-9.9,-13.1,896.9,899.6,28.5,43.6,0.17,44.0,111000,52.7,239
2018-02-07,22:31:03,150140,-0.9,-2.9,999.6,992.9,6.3,11.5,0.0,0.0,100000,52.0,213
2018-02-07,22:31:03,153500,-2.2,-6.9,1016.2,1018.5,19.8,3.8,0.03,0.2,111000,52.1,0
2018-02-07,22:31:03,154440,2.3,-0.1,1006.1,1015.1,3.3,1.0,0.0,0.0,000000,66.0,344
2018-02-07,22:31:03,152470,-1.1,-4.6,1010.3,1011.4,12.2,21.7,0.02,0.5,111000,52.8,215
2018-02-07,22:31:03,150900,-1.2,-3.9,1007.2,1019.2,2.4,12.1,0.02,4.1,111000,87.4,200
2018-02-07,22:31:03,150150,-2.6,-8.6,959.9,949.8,13.6,7.6,0.16,9.9,111000,65.0,2
2018-02-07,22:31:03,152920,0.3,-2.7,992.1,1017.7,7.9,31.3,0.29,0.2,011000,66.6,277
2018-02-07,22:31:03,151700,0.3,-0.4,949.1,935.8,3.9,5.1,0.0,0.0,000000,56.7,183
2018-02-07,22:31:03,154215,1.9,0.9,1019.7,1000.0,9.3,7.4,0.0,0.0,000000,42.4,57
